Link,PubMed ID
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029970864&partnerID=40&md5=29a742036a6ce83dc131c97ceb1dea06",8901635
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028980273&partnerID=40&md5=f4dd92cf61bd017e8eb7584e24c0182a",7553852
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0020954536&partnerID=40&md5=32b1da802f4ae73d3ea18450ad35e4f4",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-43049085527&partnerID=40&md5=3c4a23abac739518241ed8eb55cfca65",18451854
"http://www.scopus.com/inward/record.url?eid=2-s2.0-35448960851&partnerID=40&md5=793d191ac974c59118f252d8ac01d7f4",17928812
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037312507&partnerID=40&md5=1a6d532652614c38a509fbea2e84073b",12563289
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033534534&partnerID=40&md5=01362a2e2fd7f9cb8acc22fb32cbaba8",9989496
"http://www.scopus.com/inward/record.url?eid=2-s2.0-17744415288&partnerID=40&md5=1cf57f9441126962e7d1a1a25e304d13",9224900
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029025248&partnerID=40&md5=5a44ee9b1b75e25813bf1fe5945fab6b",7737110
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028841317&partnerID=40&md5=d7204a41f476306263a33b5deaa335ee",7498786
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024967639&partnerID=40&md5=b3669897a4805439ff0211ed3ed80c94",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0018337084&partnerID=40&md5=c9000f70a1e190a79063ad3c335d91cf",382982
"http://www.scopus.com/inward/record.url?eid=2-s2.0-18044381192&partnerID=40&md5=2e1523560c2d4d7fd08f51eb29156b22",15854902
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037737975&partnerID=40&md5=b8a91759e6742a8700780c25b0e3d908",12747828
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026058874&partnerID=40&md5=e201d7d4cb3037986203c52b5ad76769",1655277
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025255629&partnerID=40&md5=913a3d5d3773c8172e8be834f90d281e",2328723
"http://www.scopus.com/inward/record.url?eid=2-s2.0-4444224966&partnerID=40&md5=7c773439469c85157b049f1ae65cd13f",15339664
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035432383&partnerID=40&md5=3664d964cd537435948e852d05796a97",11483990
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034733556&partnerID=40&md5=0c27fbc93180c1989c3b2bbb381948f2",10751414
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033130119&partnerID=40&md5=be5b8ae419c01cb53244339a835388e3",10559861
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030602819&partnerID=40&md5=bccc28c94481fbf6d744796d39d6233c",8706128
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026419320&partnerID=40&md5=f3d565b61182d0f3d6c95b8dcc067b4b",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024962760&partnerID=40&md5=b1e53755a9d2c71e858fe7810598fba1",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024360298&partnerID=40&md5=a70df74552c841360875a39b64318de2",2776221
"http://www.scopus.com/inward/record.url?eid=2-s2.0-36749037521&partnerID=40&md5=150f924f24ad986a6dec17273ae0a0dd",17975059
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0346186100&partnerID=40&md5=f3e26fddf8ada948b07d68a9895d635e",14697204
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035930750&partnerID=40&md5=1d5113d8786fc741535c8c66558f9201",11598266
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035912780&partnerID=40&md5=7e7cb5dce6160c85e0ef04c350401cbc",11416184
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033965922&partnerID=40&md5=d70427d2b2e7c308f9aa73ad02b8e8be",10664580
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032567339&partnerID=40&md5=a041093ef3f95b6aa0c6ca52eeac3967",9857028
"http://www.scopus.com/inward/record.url?eid=2-s2.0-18344405156&partnerID=40&md5=0e2014327a2d80667e7d826f4d0a9a82",9568718
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027161296&partnerID=40&md5=c84a0230fec1dda9a46eccf3142dbab3",7685563
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0038701886&partnerID=40&md5=d6e55c896e9705723742a4a2eef8d587",12752430
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037135572&partnerID=40&md5=1bbbd43b8e2491eeb45184b0bd2860cd",12011102
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033786802&partnerID=40&md5=e51fdc1ba5065259568091216f19f464",10966473
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032904470&partnerID=40&md5=1687e4fd2bdf41ae8356c649b9f74a74",9878760
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33846189759&partnerID=40&md5=6c69b7de3235bcf78b904a2c0d162191",17244528
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0038281249&partnerID=40&md5=bcc6167598d099a0cb76b0b2a822e6cc",12694559
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026480392&partnerID=40&md5=fac60a407e387536cf150c229c49ef5e",1438302
"http://www.scopus.com/inward/record.url?eid=2-s2.0-34247644614&partnerID=40&md5=1b8f8b768c02cea80d1873e9afff7a1d",17477841
"http://www.scopus.com/inward/record.url?eid=2-s2.0-1842556279&partnerID=40&md5=33e51d5c72e1b4a687ff3b701b4d242e",15066634
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035341376&partnerID=40&md5=6454bff2c3aef94d00e21855c68b2d69",11311363
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028148629&partnerID=40&md5=5dfbbac4b05cced0205a4919e13919b3",7802869
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0242305651&partnerID=40&md5=4856f6b16efb3c1f5735e5738ff4003b",12830354
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037155689&partnerID=40&md5=54bc7baaa9f3eacdf805020756835345",11955428
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034605123&partnerID=40&md5=d382aca1633d7512a640d68c3a362750",10973989
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028685249&partnerID=40&md5=d1eb1f63d42f26ec120bab97b5d828c5",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0021014278&partnerID=40&md5=f250a73c1781052dcb530317d51520c5",6644240
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0345864027&partnerID=40&md5=4c5b1c47bce1409fca0cb37115466443",14681376
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033525615&partnerID=40&md5=9cb992facde12926124f4696c1c3f489",10066164
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027388946&partnerID=40&md5=43a711f17c9f72b74d6b5538206367d1",8430112
"http://www.scopus.com/inward/record.url?eid=2-s2.0-2042522697&partnerID=40&md5=9fb7e892ec0972c6d6566a3d21986d1f",15084508
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033964768&partnerID=40&md5=a32ce05a705395159883d18a9c794bc7",10634790
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029082383&partnerID=40&md5=70320658d11797643275b9f676c1500f",7618107
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027759277&partnerID=40&md5=18303a1c07be36347abc6681ad9ac202",8259520
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0014841120&partnerID=40&md5=be8d1d5f158e771dc8472e043a2cc0db",5530748
"http://www.scopus.com/inward/record.url?eid=2-s2.0-20444400257&partnerID=40&md5=e0b220044999382ff5ccb332ea9a3308",15935753
"http://www.scopus.com/inward/record.url?eid=2-s2.0-4544309783&partnerID=40&md5=6a8690e80ddc9190c0edad133934f474",15375270
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032692619&partnerID=40&md5=d2b6761870703e6954a2732c46912045",10535737
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0021881565&partnerID=40&md5=ccbc2fe46e15f40bd35ebf186845d49a",3990807
"http://www.scopus.com/inward/record.url?eid=2-s2.0-76249090489&partnerID=40&md5=7c89e8f96267c3b25e51e0d02faf1dcd",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-10044252242&partnerID=40&md5=3b3ca6c5f8e4228bc3319ccb17504998",15573139
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036228744&partnerID=40&md5=e1b1581b10d9df3eb5d80d138fbb3e2b",11944044
"http://www.scopus.com/inward/record.url?eid=2-s2.0-2942518343&partnerID=40&md5=6629bbb7cfdd78d0972096cea375cdb6",15186774
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037123593&partnerID=40&md5=658413cbbe31d923d15a1f0dcc172ff6",11964443
"http://www.scopus.com/inward/record.url?eid=2-s2.0-20244379996&partnerID=40&md5=8f54374fcd430cce0507c3a96353a3d0",11233408
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033958932&partnerID=40&md5=4103784eca6d2eeafe9a230bd721feb5",10634791
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032514874&partnerID=40&md5=1807be7e1779398ff9b9ad4116a38a50",9812899
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032577562&partnerID=40&md5=551c1ec4009c3bf3710fe744c98bbc31",9630218
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0344827286&partnerID=40&md5=c72d39d85b787789804cb8df32223211",14622601
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037071383&partnerID=40&md5=3651bac6ea9a58162cc9c684992665cb",12032775
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036178447&partnerID=40&md5=538d544ab70fac5191205c380d9f128f",11807174
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033958143&partnerID=40&md5=565fa75ba5508e01754cffff537b0574",10627494
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030222771&partnerID=40&md5=b8cc1524a60ca213748456b3f5939947",8816702
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028218025&partnerID=40&md5=032a002a239229cd2d0b11b1aa812d53",8124707
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001028964&partnerID=40&md5=d44bad3c7613cd91166e4a901995bb99",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0021379023&partnerID=40&md5=ce0277a29084b9b5c462a84f8f7304e0",6715311
"http://www.scopus.com/inward/record.url?eid=2-s2.0-78651146370&partnerID=40&md5=797f501f8e8a441b353d588bf3ea143a",14245400
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0042622381&partnerID=40&md5=83d75c52b4d42313dd34cd7163297099",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0003328368&partnerID=40&md5=cc22d527f42088b3bfcc7b3cdf10b329",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036406590&partnerID=40&md5=3a602c184726d3f99b186e4de4111ceb",12142491
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035341895&partnerID=40&md5=529d9a1005b48538472e003a20c5489f",11316611
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027941187&partnerID=40&md5=b41ddb8e0ae77de199c6459debab0c9f",8079172
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024066065&partnerID=40&md5=049d8a1e222ce4704a571daaa64a5bd2",3191914
"http://www.scopus.com/inward/record.url?eid=2-s2.0-3943056897&partnerID=40&md5=c9688bb91709215f03251a566b6ff589",15189151
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037039357&partnerID=40&md5=e576480b6f2bfa2bb2695e09e5373246",11756688
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035424239&partnerID=40&md5=cbea003db1870bfe01df1abb1660d3ba",11454456
"http://www.scopus.com/inward/record.url?eid=2-s2.0-1342272916&partnerID=40&md5=234eb421232f59b506b5b55ca7ac0657",10338207
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027255909&partnerID=40&md5=93ed66e1fd595b52806b4e5ecfe3fa45",8333960
"http://www.scopus.com/inward/record.url?eid=2-s2.0-70350418625&partnerID=40&md5=0c2d182c86ab87cf1a7cdc9fc926f2f0",19812304
"http://www.scopus.com/inward/record.url?eid=2-s2.0-2342436150&partnerID=40&md5=cefde747c9fdd0ded3adaa6df35f08d0",15118165
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036613754&partnerID=40&md5=347180c528b7e6b11ecf5b6db4530688",11992122
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037034911&partnerID=40&md5=9b3c33afc4851c6c0ac9c4b1172e6dd5",11882902
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33845414010&partnerID=40&md5=5d1522394db9e0a252ffc1e716f4c923",17158740
"http://www.scopus.com/inward/record.url?eid=2-s2.0-4644328892&partnerID=40&md5=9bd3b0a2011e678b12eb36776bb8a020",15383653
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035942309&partnerID=40&md5=dfa12a8fc1d346523b45f9dfeca3d940",11305904
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033558093&partnerID=40&md5=25dec4c027e1bdbc81a7500e87d8fbd2",10022848
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032508706&partnerID=40&md5=344630b9d63d5b469e91ff8fd83b2f25",9726979
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029830342&partnerID=40&md5=833d3ba91255af6e7b30faf307b8de07",8946919
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037020024&partnerID=40&md5=9fb693a0315e6636290f6d37791d4626",12364805
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035020950&partnerID=40&md5=16d0461cfa75fd34ec3eb2b82c1e0dd2",11282020
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030633568&partnerID=40&md5=3495031964ca3edab46af42b010dad1d",9187054
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028179364&partnerID=40&md5=44fdeca86880e701f3369d1e36563fee",8179327
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026698924&partnerID=40&md5=3fcbcd5cfe8e95f5b59b7438b5c096b9",1379696
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025885770&partnerID=40&md5=1e784d382e142a2558b726de829b54aa",1809353
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037035851&partnerID=40&md5=455c8096660960b313611ba839f1e3bd",12004076
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035893240&partnerID=40&md5=010e2ef50b099ba80bb515166c7117c6",11751634
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034710921&partnerID=40&md5=e70008e0a732b8503d1faed2b60c1b5b",11050230
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033951186&partnerID=40&md5=6c533b9c3588fe714b95e198b3b540bf",10679366
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033152924&partnerID=40&md5=8014773219eae1415838b4d263b29834",10395576
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033582314&partnerID=40&md5=eac378095711c58ffd214123beb1a11b",9892699
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032539674&partnerID=40&md5=8c662c4d2ee92e42c3d1c2256eec4a60",9465074
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025797055&partnerID=40&md5=3da1e02b1e4865d5a7d4c974ec39033a",2050110
"http://www.scopus.com/inward/record.url?eid=2-s2.0-29944438881&partnerID=40&md5=7a304b550300093b9340c1272dec0051",16391229
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034619847&partnerID=40&md5=7f42cdc56864ff24a7d9838620d285e5",11130076
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032805888&partnerID=40&md5=41c41ffe81f145d8f06aa47e875e67ba",10426957
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032559298&partnerID=40&md5=7da72b31399783b6f590f5c758d12e57",9458041
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030773824&partnerID=40&md5=f8d3d5e2452f196b1a96ce3876993966",9335494
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028075752&partnerID=40&md5=be9825663cdfbdbb4ba285f6112830aa",7990922
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035487007&partnerID=40&md5=29d5588550687e9ca7659ecb97ba4f84",11511528
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031026008&partnerID=40&md5=93db929bf8234ea29687e7967cd74124",9020587
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030590259&partnerID=40&md5=e277f0d4860c22bef130b6544df21876",8757284
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029066006&partnerID=40&md5=c92b73055d880ec0064fceb39db8dc02",7606712
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0022881322&partnerID=40&md5=2f4d83cd8972269e11ce159c0a4fa053",3793756
"http://www.scopus.com/inward/record.url?eid=2-s2.0-14844295120&partnerID=40&md5=a0a55dcc69328f1a64ff9ddbc0fdc0db",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037194897&partnerID=40&md5=f4c7c56e0f1e6529efbea51ffab327ef",12372277
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036697166&partnerID=40&md5=9c8dce614a4e4448178041354a8b7901",12194858
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036094506&partnerID=40&md5=ca00a18cbf31c6b76aaf7591e67af924",11997494
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035889088&partnerID=40&md5=cafbf82af0ed359f875ea261f9f4497c",11604418
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034708215&partnerID=40&md5=2d4251fa303c67e740007ae7d481f67b",10704412
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033990061&partnerID=40&md5=8ca90596abbf1054c8121d77ce3dfbf9",10547837
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033618410&partnerID=40&md5=df33bf712680ffcc81b9d0cb2a362945",10419529
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033007293&partnerID=40&md5=f15e46e0fc6b1c464bbcaa7405042f42",10066831
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026569419&partnerID=40&md5=31bfc9f5171d80c873f4fc0795e2cce2",1552844
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037031152&partnerID=40&md5=cc4e83fc8ccc446ad45abb6536e8ef96",12176360
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035252348&partnerID=40&md5=b134a511498e5c5d7a3145c7035df61a",11214310
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033194038&partnerID=40&md5=b51e6a136230dc27ce472ea0c3868959",10559943
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032506222&partnerID=40&md5=8cbfa6449087791320432ee7d8589de9",9811841
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032493903&partnerID=40&md5=1ba934d5cef8324bd8bb0c47f1f086b2",9694656
"http://www.scopus.com/inward/record.url?eid=2-s2.0-17144379334&partnerID=40&md5=19f044ad43b26907c8e22925ee1126d6",15815633
"http://www.scopus.com/inward/record.url?eid=2-s2.0-9444246510&partnerID=40&md5=5fc0258a558202c776cf9ee1ffd401b3",15550940
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036481624&partnerID=40&md5=5e7b00495a9f43caf2c496d48df8129b",11836514
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034676443&partnerID=40&md5=1c58bcc723fa34216cfc1147ce8735c7",11099048
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032145222&partnerID=40&md5=a12ce97455088cfb73022d8e2b97da30",9719872
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031444101&partnerID=40&md5=6b2111d5f2a2b87426384baa11f436a6",9389481
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030265570&partnerID=40&md5=1a29ca7d476836a8294af59f033a080c",8939578
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0017660115&partnerID=40&md5=09227a4a04a7986b1736f9ce4f33fe0a",264125
"http://www.scopus.com/inward/record.url?eid=2-s2.0-4644349081&partnerID=40&md5=19dc8ef5532da78d0c908c99ad42e193",15479732
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035156560&partnerID=40&md5=02fbf0910ee5b04c936ab1c933801822",11115393
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034604338&partnerID=40&md5=1fd9eba78343461e2c51c9207f648e91",10975528
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031603460&partnerID=40&md5=196825b0df78f6131c93412cc8744090",9783217
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031053055&partnerID=40&md5=14fc22e248d411ed53e026bf6aafde3b",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027408171&partnerID=40&md5=3a86d1e89bbbb8f49485cc9484dfedd9",8443157
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026730464&partnerID=40&md5=8969c636c4c0e6676059b007a9bfbbc9",1516131
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0023925454&partnerID=40&md5=6e4476922a40c7b0fd00aa099e1cb27e",3052277
"http://www.scopus.com/inward/record.url?eid=2-s2.0-26844517614&partnerID=40&md5=f4750eb30d3085fa8b453d1e93ece6c7",16239147
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0042266719&partnerID=40&md5=2c6b85e4140f2a9b0c92ad0dcb60797a",12676797
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033780450&partnerID=40&md5=163e0072f7fe5d7ba5afa44a337387c8",11017073
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028800996&partnerID=40&md5=2686474996f90c55d0b039be9b52449e",7569949
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026029895&partnerID=40&md5=5051117cb98977a807469e50a1c37743",1847505
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33745534443&partnerID=40&md5=5f7740c13496674420bf4a5b42d20099",16794633
"http://www.scopus.com/inward/record.url?eid=2-s2.0-25444483066&partnerID=40&md5=a9c183ce8662bed6d515f76d5f352bd0",16186256
"http://www.scopus.com/inward/record.url?eid=2-s2.0-23044515069&partnerID=40&md5=5bbd9a379c869c07ec396d6461ff8721",16043363
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036499971&partnerID=40&md5=cca0d00ccdadb62a560a788743806056",11867540
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034306455&partnerID=40&md5=8542a3fd567bbe720bc8d734b9621c94",11001876
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032881635&partnerID=40&md5=2a415cc237464d4722aaf14499036cc0",10444490
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031683065&partnerID=40&md5=9479db38a5c57007badf6bef5680d205",9757824
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030974622&partnerID=40&md5=ff03793939fec00b5672ff982af22106",9204709
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33746353046&partnerID=40&md5=7c885f2d382bac7796b06919b1c38f59",16756488
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0348150714&partnerID=40&md5=7a410832f073b768469b09a4ba480a33",12560555
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028889137&partnerID=40&md5=a945955cb0469a5b4ef644c09613e021",7860632
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024421221&partnerID=40&md5=7759a313ec5591540a39590dbf5e53a6",2674684
"http://www.scopus.com/inward/record.url?eid=2-s2.0-29944445023&partnerID=40&md5=e45363b94345a8d7239ab73546f25a96",16380439
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037108807&partnerID=40&md5=5dd0092c3c2d1990eb574abec58eab20",12351678
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034704084&partnerID=40&md5=89840ea11451d16dfa56db6428535e09",11013266
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033953888&partnerID=40&md5=0edc691246fd1e4f7ca9e04371fb79ff",10679357
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032976398&partnerID=40&md5=021c1132c74098ec13c47e97fa38c28d",10368957
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032547754&partnerID=40&md5=fa9702501740ccae043847731d0bae51",9786947
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0141507968&partnerID=40&md5=c584db52e0aa320f67756804db2ad2d3",14522923
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035895901&partnerID=40&md5=6bbb68e4efa840ccbcf6bf82da0f5575",11096123
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033858202&partnerID=40&md5=e6f010956a20940746d4c5871b904473",10899149
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033058184&partnerID=40&md5=6fad923ab95340d61b18e1f3a74fa1ec",10433515
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033553440&partnerID=40&md5=33273e1a6a4a2b8e5084718e3b497491",10338208
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029761277&partnerID=40&md5=5e82bf92d69d0e3944d9fc407d08ed75",8837781
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027333330&partnerID=40&md5=4c303b1430e5787c376962b4e4221022",8108379
"http://www.scopus.com/inward/record.url?eid=2-s2.0-77952495224&partnerID=40&md5=bbd1d70a2a728d09bbdff3dbcefc5df4",20478256
"http://www.scopus.com/inward/record.url?eid=2-s2.0-63049137897&partnerID=40&md5=3f46dad984fede0184c7786fd0640976",19287449
"http://www.scopus.com/inward/record.url?eid=2-s2.0-34547108380&partnerID=40&md5=1ab97d01298d79d4110a57a4393746e5",17502367
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034683671&partnerID=40&md5=f4dbb16e6111e85a1f27b04a782c9d71",10995437
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029843408&partnerID=40&md5=b00e6fcb61639ea2b8cbe747cc007630",8972848
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027333420&partnerID=40&md5=830a5a52d50bf39f64b4e6eec7200528",8280467
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-34548077575&partnerID=40&md5=5586104bece1b4b379e3469a136bb507",17534139
"http://www.scopus.com/inward/record.url?eid=2-s2.0-1842530398&partnerID=40&md5=c5ebd5f8a4a4e99beb3f1ebc427bbb02",14960578
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0038160331&partnerID=40&md5=725ec58e8831022d125ea7e722a5702c",12740802
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037072660&partnerID=40&md5=4903f7ae345ed6c8c63483058267ab12",12193644
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33745767358&partnerID=40&md5=e85a5ee111498d41a9ea720948720993",16723976
"http://www.scopus.com/inward/record.url?eid=2-s2.0-14044262855&partnerID=40&md5=0a65e1df2e01019e2afcb3616003eb7a",15514700
"http://www.scopus.com/inward/record.url?eid=2-s2.0-18444368709&partnerID=40&md5=194b5eb8eb09fc699caffba8592478fe",12050673
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031711821&partnerID=40&md5=21c20aaf1160681997e574a1e54aeb38",9759486
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032562720&partnerID=40&md5=4acf2df06f946814aaa3c2d4f6770441",9554849
"http://www.scopus.com/inward/record.url?eid=2-s2.0-13344293679&partnerID=40&md5=43c958595b8fc34bbf1b31944193923c",8634410
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026646765&partnerID=40&md5=001cd3bcf926703d8b20bb2dbe7352a2",1326764
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024147085&partnerID=40&md5=36c55726948feb248f314e671aa03357",2848555
